event,resource,user_id,date,time
Forum Reply,L11,235267,2021-11-05,12:55:13
Forum Reply,L11,108290,2021-11-05,12:55:13
Forum Reply,L11,314976,2021-11-05,12:55:13
Forum Reply,L11,247842,2021-11-05,12:55:13
Forum Reply,L11,958341,2021-11-05,12:55:13
Forum Reply,L11,318067,2021-11-05,12:55:13
Forum Reply,L11,160262,2021-11-05,12:55:13
Forum Reply,L11,891539,2021-11-05,12:55:13
Forum Reply,L11,842398,2021-11-05,12:55:13
Forum Reply,L11,903753,2021-11-05,12:55:13
Forum Reply,L11,844066,2021-11-05,12:55:13
Forum Reply,L11,690643,2021-11-05,12:55:13
Forum Reply,L11,245173,2021-11-05,12:55:13
Forum Reply,L11,178784,2021-11-05,12:55:13
Forum Reply,L11,159345,2021-11-05,12:55:13
Forum Reply,L11,468904,2021-11-05,12:55:13
Forum Reply,L11,863661,2021-11-05,12:55:13
Forum Reply,L11,628709,2021-11-05,12:55:13
Forum Reply,L11,917119,2021-11-05,12:55:13
Forum Reply,L11,757917,2021-11-05,12:55:13
Forum Reply,L11,63796,2021-11-05,12:55:13
Forum Reply,L11,224655,2021-11-05,12:55:13
Forum Reply,L11,869849,2021-11-05,12:55:13
Forum Reply,L11,910501,2021-11-05,12:55:13
Forum Reply,L11,246082,2021-11-05,12:55:13
Forum Reply,L11,438692,2021-11-05,12:55:13
Forum Reply,L11,199945,2021-11-05,12:55:13
Forum Reply,L11,784953,2021-11-05,12:55:13
Forum Reply,L11,1764,2021-11-05,12:55:13
Forum Reply,L11,205891,2021-11-05,12:55:13
Forum Reply,L11,256470,2021-11-05,12:55:13
Forum Reply,L11,301261,2021-11-05,12:55:13
Comment,Final Review: Question 6: power set,608111,2021-11-05,13:04:21
Forum Reply,L11,165233,2021-11-05,13:11:26
Forum Reply,L11,911469,2021-11-05,13:11:26
Forum Reply,L11,268679,2021-11-05,13:11:26
Forum Reply,L11,768899,2021-11-05,13:11:26
Forum Reply,L11,91855,2021-11-05,13:11:26
Forum Reply,L11,263673,2021-11-05,13:11:26
Forum Reply,L11,638205,2021-11-05,13:11:26
Forum Reply,L11,318067,2021-11-05,13:11:26
Forum Reply,L11,923952,2021-11-05,13:11:26
Forum Reply,L11,515615,2021-11-05,13:11:26
Forum Reply,L11,743010,2021-11-05,13:11:27
Forum Reply,L11,301261,2021-11-05,13:11:27
Forum Reply,L11,263046,2021-11-05,13:11:27
Forum Reply,L11,132976,2021-11-05,13:11:27
Forum Reply,L11,668103,2021-11-05,13:11:27
Forum Reply,L11,199368,2021-11-05,13:11:27
Forum Reply,L11,314976,2021-11-05,13:11:27
Forum Reply,L11,459240,2021-11-05,13:11:27
Forum Reply,L11,218033,2021-11-05,13:11:27
Forum Reply,L11,433605,2021-11-05,13:11:27
Forum Reply,L11,628709,2021-11-05,13:11:27
Forum Reply,L11,212834,2021-11-05,13:11:27
Forum Reply,L11,903806,2021-11-05,13:11:27
Forum Reply,L11,468904,2021-11-05,13:11:27
Forum Reply,L11,160050,2021-11-05,13:11:27
Forum Reply,L11,903753,2021-11-05,13:11:27
Forum Reply,L11,394711,2021-11-05,13:11:27
Forum Reply,L11,272518,2021-11-05,13:11:27
Forum Reply,L11,381373,2021-11-05,13:11:27
Forum Reply,L11,402538,2021-11-05,13:11:27
Forum Reply,L11,391799,2021-11-05,13:11:27
Forum Reply,L11,958143,2021-11-05,13:11:27
Forum Reply,L11,958341,2021-11-05,13:11:27
Forum Reply,L11,10269,2021-11-05,13:11:27
Forum Reply,L11,934474,2021-11-05,13:11:27
Forum Reply,L11,245173,2021-11-05,13:11:27
Forum Reply,L11,88898,2021-11-05,13:11:27
Forum Reply,L11,863661,2021-11-05,13:11:27
Forum Reply,L11,178784,2021-11-05,13:11:27
Forum Reply,L11,724897,2021-11-05,13:11:27
Forum Reply,L11,30132,2021-11-05,13:11:27
Forum Reply,L11,63129,2021-11-05,13:11:27
Forum Reply,L11,607980,2021-11-05,13:11:27
Forum Reply,L11,71741,2021-11-05,13:11:27
Forum Reply,L11,993307,2021-11-05,13:11:27
Forum Reply,L11,740971,2021-11-05,13:11:27
Forum Reply,L11,163690,2021-11-05,13:11:27
Forum Reply,L11,224655,2021-11-05,13:11:27
Forum Reply,L11,784953,2021-11-05,13:11:27
Forum Reply,L11,108290,2021-11-05,13:11:27
Forum Reply,L11,53783,2021-11-05,13:11:27
Forum Reply,L11,527072,2021-11-05,13:11:27
Forum Reply,L11,625770,2021-11-05,13:11:27
Forum Reply,L11,186291,2021-11-05,13:11:27
Forum Reply,L11,844066,2021-11-05,13:11:27
Forum Reply,L11,983325,2021-11-05,13:11:27
Forum Reply,L11,633203,2021-11-05,13:11:27
Forum Reply,L11,891539,2021-11-05,13:11:27
Forum Reply,L11,293451,2021-11-05,13:11:27
Forum Reply,L11,521479,2021-11-05,13:11:27
Forum Reply,L11,322809,2021-11-05,13:11:27
Forum Reply,L11,247842,2021-11-05,13:11:27
Forum Reply,L11,593331,2021-11-05,13:11:27
Forum Reply,L11,609023,2021-11-05,13:11:27
Forum Reply,L11,268330,2021-11-05,13:11:27
Forum Reply,L11,917119,2021-11-05,13:11:27
Forum Reply,L11,712312,2021-11-05,13:11:27
Forum Reply,L11,63796,2021-11-05,13:11:27
Forum Reply,L11,550383,2021-11-05,13:11:27
Forum Reply,L11,921075,2021-11-05,13:11:27
Forum Reply,L11,602359,2021-11-05,13:11:27
Forum Reply,L11,578164,2021-11-05,13:11:27
Forum Reply,L11,441817,2021-11-05,13:11:27
Forum Reply,L11,22455,2021-11-05,13:11:27
Forum Reply,L11,1764,2021-11-05,13:11:27
Forum Reply,L11,622602,2021-11-05,13:11:27
Forum Reply,L11,524098,2021-11-05,13:11:27
Forum Reply,L11,910501,2021-11-05,13:11:28
Forum Reply,L11,72138,2021-11-05,13:11:28
Forum Reply,L11,690643,2021-11-05,13:11:28
Forum Reply,L11,57967,2021-11-05,13:11:28
Forum Reply,L11,842398,2021-11-05,13:11:28
Forum Reply,L11,159345,2021-11-05,13:11:28
Forum Reply,L11,884132,2021-11-05,13:11:28
Forum Reply,L11,75596,2021-11-05,13:11:28
Forum Reply,L11,826371,2021-11-05,13:11:28
Forum Reply,L11,299845,2021-11-05,13:11:28
Forum Reply,L11,160262,2021-11-05,13:11:28
Forum Reply,L11,336220,2021-11-05,13:11:28
Forum Reply,L11,438692,2021-11-05,13:11:28
Forum Reply,L11,662026,2021-11-05,13:11:28
Forum Reply,L11,692960,2021-11-05,13:11:28
Forum Reply,L11,199945,2021-11-05,13:11:28
Forum Reply,L11,613876,2021-11-05,13:11:28
Forum Reply,L11,193523,2021-11-05,13:11:28
Forum Reply,L11,427085,2021-11-05,13:11:28
Forum Reply,L11,156979,2021-11-05,13:11:28
Forum Reply,L11,427765,2021-11-05,13:11:28
Forum Reply,L11,222448,2021-11-05,13:11:28
Forum Reply,L11,235267,2021-11-05,13:11:28
Forum Reply,L11,869849,2021-11-05,13:11:28
Forum Reply,L11,205891,2021-11-05,13:11:28
Forum Reply,L11,256470,2021-11-05,13:11:28
Forum Reply,L11,246082,2021-11-05,13:11:28
Forum Reply,L11,757917,2021-11-05,13:11:28
Comment,Mission 15: Data Visualisation: Question 1: Task 1,478693,2021-11-05,13:14:15
Comment,Final Review: Question 10: last number,636868,2021-11-05,13:15:55
Comment,"Mission 14: Hungry Games Training, Part III: Question 1: TASK 1 AND TASK 2",582892,2021-11-05,13:27:34
Forum Reply,M15,199945,2021-11-05,13:31:36
Forum Reply,M15,816730,2021-11-05,13:31:36
Comment,Side Quest 7.1: Lazy Susan: Question 5: Task 5: The Mystery of 2^n Coins,710935,2021-11-05,13:36:36
Forum Reply,Lecture 11 qn 7,923780,2021-11-05,13:39:03
Forum Reply,Lecture 11 qn 7,783662,2021-11-05,13:39:03
Forum Reply,Lecture 11 qn 7,199368,2021-11-05,13:39:03
Forum Reply,Lecture 11 qn 7,267985,2021-11-05,13:39:04
Forum Reply,Lecture 11 qn 7,903753,2021-11-05,13:39:04
Comment,Final Review: Question 2: deep sum,478693,2021-11-05,13:42:23
Comment,"Mission 14: Hungry Games Training, Part III: Question 1: TASK 1 AND TASK 2",829118,2021-11-05,13:51:27
New Submission,"Mission 14: Hungry Games Training, Part III",829118,2021-11-05,13:52:42
Comment,CS1010S AY2019/20 Sem 2 Practical Exam: Question 2: Q2,255180,2021-11-05,13:55:55
Comment,CS1010S AY2019/20 Sem 2 Practical Exam: Question 1: Q1,255180,2021-11-05,13:56:36
Forum Reply,Lecture 11 Qn 8,199368,2021-11-05,13:56:43
Forum Reply,Lecture 11 Qn 8,156472,2021-11-05,13:56:43
Forum Reply,Lecture 11 Qn 8,863661,2021-11-05,13:56:43
Forum Reply,Lecture 11 Qn 8,923780,2021-11-05,13:56:43
Forum Reply,Lecture 11 Qn 8,903753,2021-11-05,13:56:43
Forum Reply,Lecture 11 Qn 8,958143,2021-11-05,13:56:44
Forum Reply,Lecture 11 Qn 8,159345,2021-11-05,13:56:44
Forum Reply,Lecture 11 Qn 8,710935,2021-11-05,13:56:44
Annotation,Mission 11: DNA Translation: Question 4: Task 4: RNA to Protein translation,527072,2021-11-05,13:58:58
Forum Topic,Trainings,155682,2021-11-05,14:04:59
Forum Topic,Trainings,137534,2021-11-05,14:04:59
Forum Topic,Trainings,50562,2021-11-05,14:04:59
Forum Topic,Trainings,572021,2021-11-05,14:04:59
Forum Topic,Trainings,156979,2021-11-05,14:04:59
Forum Topic,Trainings,733423,2021-11-05,14:05:00
Forum Topic,Trainings,861252,2021-11-05,14:05:00
Forum Topic,Trainings,511497,2021-11-05,14:05:00
Forum Topic,Trainings,832658,2021-11-05,14:05:00
Forum Topic,Trainings,797590,2021-11-05,14:05:00
Forum Topic,Trainings,459298,2021-11-05,14:05:00
Forum Topic,Trainings,919801,2021-11-05,14:05:00
Forum Topic,Trainings,185997,2021-11-05,14:05:00
Forum Topic,Trainings,864053,2021-11-05,14:05:00
Forum Topic,Trainings,940036,2021-11-05,14:05:00
Forum Topic,Trainings,109443,2021-11-05,14:05:00
Forum Topic,Trainings,94263,2021-11-05,14:05:00
Comment,CS1010S AY2019/20 Sem 2 Practical Exam: Question 1: Q1,539760,2021-11-05,14:13:57
New Submission,Mission 8: 3-station IPPT,648907,2021-11-05,14:17:03
Forum Reply,Lecture 11 Qn 8,156472,2021-11-05,14:25:42
Forum Reply,Lecture 11 Qn 8,159345,2021-11-05,14:25:43
Forum Reply,Lecture 11 Qn 8,958143,2021-11-05,14:25:43
Forum Reply,Lecture 11 Qn 8,923780,2021-11-05,14:25:43
Forum Reply,Lecture 11 Qn 8,468904,2021-11-05,14:25:43
Forum Reply,Lecture 11 Qn 8,199368,2021-11-05,14:25:43
Forum Reply,Lecture 11 Qn 8,903753,2021-11-05,14:25:43
Forum Reply,Lecture 11 Qn 8,710935,2021-11-05,14:25:43
Forum Reply,L11,163690,2021-11-05,14:26:27
Forum Reply,L11,222448,2021-11-05,14:26:28
Forum Reply,L11,638205,2021-11-05,14:26:28
Forum Reply,L11,53783,2021-11-05,14:26:28
Forum Reply,L11,336220,2021-11-05,14:26:28
Forum Reply,L11,891539,2021-11-05,14:26:28
Forum Reply,L11,1764,2021-11-05,14:26:28
Forum Reply,L11,869849,2021-11-05,14:26:28
Forum Reply,L11,958341,2021-11-05,14:26:28
Forum Reply,L11,314976,2021-11-05,14:26:28
Forum Reply,L11,550383,2021-11-05,14:26:28
Forum Reply,L11,515615,2021-11-05,14:26:28
Forum Reply,L11,433605,2021-11-05,14:26:28
Forum Reply,L11,88898,2021-11-05,14:26:28
Forum Reply,L11,165233,2021-11-05,14:26:28
Forum Reply,L11,178784,2021-11-05,14:26:28
Forum Reply,L11,903753,2021-11-05,14:26:28
Forum Reply,L11,609023,2021-11-05,14:26:28
Forum Reply,L11,318067,2021-11-05,14:26:28
Forum Reply,L11,199368,2021-11-05,14:26:28
Forum Reply,L11,268330,2021-11-05,14:26:28
Forum Reply,L11,160050,2021-11-05,14:26:28
Forum Reply,L11,628709,2021-11-05,14:26:28
Forum Reply,L11,668103,2021-11-05,14:26:28
Forum Reply,L11,983325,2021-11-05,14:26:29
Forum Reply,L11,917119,2021-11-05,14:26:29
Forum Reply,L11,578164,2021-11-05,14:26:29
Forum Reply,L11,993307,2021-11-05,14:26:29
Forum Reply,L11,218033,2021-11-05,14:26:29
Forum Reply,L11,468904,2021-11-05,14:26:29
Forum Reply,L11,63129,2021-11-05,14:26:29
Forum Reply,L11,768899,2021-11-05,14:26:29
Forum Reply,L11,263046,2021-11-05,14:26:29
Forum Reply,L11,391799,2021-11-05,14:26:29
Forum Reply,L11,224655,2021-11-05,14:26:29
Forum Reply,L11,459240,2021-11-05,14:26:29
Forum Reply,L11,63796,2021-11-05,14:26:29
Forum Reply,L11,712312,2021-11-05,14:26:29
Forum Reply,L11,521479,2021-11-05,14:26:29
Forum Reply,L11,692960,2021-11-05,14:26:29
Forum Reply,L11,527072,2021-11-05,14:26:29
Forum Reply,L11,441817,2021-11-05,14:26:29
Forum Reply,L11,625770,2021-11-05,14:26:29
Forum Reply,L11,863661,2021-11-05,14:26:29
Forum Reply,L11,844066,2021-11-05,14:26:29
Forum Reply,L11,212834,2021-11-05,14:26:29
Forum Reply,L11,662026,2021-11-05,14:26:29
Forum Reply,L11,322809,2021-11-05,14:26:29
Forum Reply,L11,10269,2021-11-05,14:26:29
Forum Reply,L11,293451,2021-11-05,14:26:29
Forum Reply,L11,740971,2021-11-05,14:26:29
Forum Reply,L11,622602,2021-11-05,14:26:29
Forum Reply,L11,784953,2021-11-05,14:26:29
Forum Reply,L11,958143,2021-11-05,14:26:29
Forum Reply,L11,593331,2021-11-05,14:26:29
Forum Reply,L11,724897,2021-11-05,14:26:29
Forum Reply,L11,72138,2021-11-05,14:26:29
Forum Reply,L11,272518,2021-11-05,14:26:29
Forum Reply,L11,923952,2021-11-05,14:26:29
Forum Reply,L11,263673,2021-11-05,14:26:29
Forum Reply,L11,268679,2021-11-05,14:26:29
Forum Reply,L11,247842,2021-11-05,14:26:29
Forum Reply,L11,91855,2021-11-05,14:26:29
Forum Reply,L11,911469,2021-11-05,14:26:29
Forum Reply,L11,301261,2021-11-05,14:26:29
Forum Reply,L11,108290,2021-11-05,14:26:29
Forum Reply,L11,299845,2021-11-05,14:26:29
Forum Reply,L11,757917,2021-11-05,14:26:30
Forum Reply,L11,884132,2021-11-05,14:26:30
Forum Reply,L11,607980,2021-11-05,14:26:30
Forum Reply,L11,245173,2021-11-05,14:26:30
Forum Reply,L11,159345,2021-11-05,14:26:30
Forum Reply,L11,132976,2021-11-05,14:26:30
Forum Reply,L11,160262,2021-11-05,14:26:30
Forum Reply,L11,524098,2021-11-05,14:26:30
Forum Reply,L11,235267,2021-11-05,14:26:30
Forum Reply,L11,186291,2021-11-05,14:26:30
Forum Reply,L11,842398,2021-11-05,14:26:30
Forum Reply,L11,381373,2021-11-05,14:26:30
Forum Reply,L11,930130,2021-11-05,14:26:30
Forum Reply,L11,613876,2021-11-05,14:26:30
Forum Reply,L11,199945,2021-11-05,14:26:30
Forum Reply,L11,75596,2021-11-05,14:26:30
Forum Reply,L11,246082,2021-11-05,14:26:30
Forum Reply,L11,205891,2021-11-05,14:26:30
Forum Reply,L11,743010,2021-11-05,14:26:30
Forum Reply,L11,427085,2021-11-05,14:26:30
Forum Reply,L11,438692,2021-11-05,14:26:30
Forum Reply,L11,427765,2021-11-05,14:26:30
Forum Reply,L11,690643,2021-11-05,14:26:30
Forum Reply,L11,193523,2021-11-05,14:26:30
Forum Reply,L11,57967,2021-11-05,14:26:30
Forum Reply,L11,910501,2021-11-05,14:26:30
Forum Reply,L11,256470,2021-11-05,14:26:30
Forum Reply,L11,826371,2021-11-05,14:26:30
Forum Reply,L11,934474,2021-11-05,14:26:30
Forum Reply,L11,402538,2021-11-05,14:26:30
Forum Reply,L11,30132,2021-11-05,14:26:30
Forum Reply,L11,633203,2021-11-05,14:26:30
Forum Reply,L11,394711,2021-11-05,14:26:30
Forum Reply,L11,921075,2021-11-05,14:26:30
Forum Reply,L11,71741,2021-11-05,14:26:30
Forum Reply,L11,22455,2021-11-05,14:26:30
Forum Reply,L11,602359,2021-11-05,14:26:30
Forum Reply,L11,903806,2021-11-05,14:26:30
Forum Reply,L11,156979,2021-11-05,14:26:30
Comment,Side Quest 11.1: DNA using Data-Directed Programming: Question 3: Task 3: Extending the Operation Table,144523,2021-11-05,14:30:57
New Submission,Side Quest 11.1: DNA using Data-Directed Programming,144523,2021-11-05,14:31:03
Comment,CS1010S AY2019/20 Sem 2 Practical Exam: Question 2: Q2,539760,2021-11-05,14:31:47
Comment,Lecture 7: Searching and Sorting: Question 10,663970,2021-11-05,14:34:20
Comment,Final Review: Question 10: last number,901282,2021-11-05,14:42:28
Comment,Final Review: Question 6: power set,901282,2021-11-05,14:45:26
Comment,Final Review: Question 3: stack,397286,2021-11-05,14:46:29
Comment,Mission 15: Data Visualisation: Question 1: Task 1,397286,2021-11-05,14:48:27
Comment,Side Quest 12.1: Facebook Stalkers: Question 1: Tasks,154805,2021-11-05,14:48:57
Submission Graded,Side Quest 12.1: Facebook Stalkers,154805,2021-11-05,14:49:02
Comment,Mission 11: DNA Translation: Question 4: Task 4: RNA to Protein translation,144523,2021-11-05,14:49:46
Annotation,Mission 7: Rogue Train: Question 5: Task 2a: Train Lines,565359,2021-11-05,14:50:07
Annotation,Mission 7: Rogue Train: Question 9: Task 4: Data Filtering,565359,2021-11-05,14:50:41
Annotation,Mission 7: Rogue Train: Question 13: Task 5d: Find the Rogue Train,565359,2021-11-05,14:51:08
Comment,Mission 7: Rogue Train: Question 13: Task 5d: Find the Rogue Train,565359,2021-11-05,14:51:24
Submission Graded,Mission 7: Rogue Train,565359,2021-11-05,14:51:28
Forum Reply,Lecture 11 Qn 8,199368,2021-11-05,15:03:50
Forum Reply,Lecture 11 Qn 8,710935,2021-11-05,15:03:50
Forum Reply,Lecture 11 Qn 8,156472,2021-11-05,15:03:51
Forum Reply,Lecture 11 Qn 8,159345,2021-11-05,15:03:51
Forum Reply,Lecture 11 Qn 8,923780,2021-11-05,15:03:51
Forum Reply,Lecture 11 Qn 8,863661,2021-11-05,15:03:51
Forum Reply,Lecture 11 Qn 8,958143,2021-11-05,15:03:51
Forum Reply,Lecture 11 Qn 8,903753,2021-11-05,15:03:51
Comment,CS1010S AY2019/20 Sem 2 Practical Exam: Question 2: Q2,255180,2021-11-05,15:04:51
Comment,CS1010S AY2019/20 Sem 2 Practical Exam: Question 2: Q2,539760,2021-11-05,15:07:43
Comment,Lecture 11: Data Visualization: Question 8: Cleaning CSV files,306305,2021-11-05,15:08:56
Comment,Lecture 7: Searching and Sorting: Question 13,663970,2021-11-05,15:14:56
Forum Reply,L11,1764,2021-11-05,15:20:03
Forum Reply,L11,301261,2021-11-05,15:20:03
Forum Reply,L11,923952,2021-11-05,15:20:03
Forum Reply,L11,212834,2021-11-05,15:20:03
Forum Reply,L11,441817,2021-11-05,15:20:03
Forum Reply,L11,224655,2021-11-05,15:20:03
Forum Reply,L11,550383,2021-11-05,15:20:03
Forum Reply,L11,863661,2021-11-05,15:20:04
Forum Reply,L11,903753,2021-11-05,15:20:04
Forum Reply,L11,63796,2021-11-05,15:20:04
Forum Reply,L11,91855,2021-11-05,15:20:04
Forum Reply,L11,468904,2021-11-05,15:20:04
Forum Reply,L11,272518,2021-11-05,15:20:04
Forum Reply,L11,662026,2021-11-05,15:20:04
Forum Reply,L11,299845,2021-11-05,15:20:04
Forum Reply,L11,724897,2021-11-05,15:20:04
Forum Reply,L11,622602,2021-11-05,15:20:04
Forum Reply,L11,515615,2021-11-05,15:20:04
Forum Reply,L11,958143,2021-11-05,15:20:04
Forum Reply,L11,433605,2021-11-05,15:20:04
Forum Reply,L11,869849,2021-11-05,15:20:04
Forum Reply,L11,668103,2021-11-05,15:20:04
Forum Reply,L11,63129,2021-11-05,15:20:04
Forum Reply,L11,108290,2021-11-05,15:20:04
Forum Reply,L11,88898,2021-11-05,15:20:04
Forum Reply,L11,593331,2021-11-05,15:20:04
Forum Reply,L11,993307,2021-11-05,15:20:04
Forum Reply,L11,247842,2021-11-05,15:20:04
Forum Reply,L11,10269,2021-11-05,15:20:04
Forum Reply,L11,268330,2021-11-05,15:20:04
Forum Reply,L11,844066,2021-11-05,15:20:04
Forum Reply,L11,165233,2021-11-05,15:20:04
Forum Reply,L11,638205,2021-11-05,15:20:04
Forum Reply,L11,263673,2021-11-05,15:20:04
Forum Reply,L11,72138,2021-11-05,15:20:04
Forum Reply,L11,983325,2021-11-05,15:20:04
Forum Reply,L11,318067,2021-11-05,15:20:04
Forum Reply,L11,336220,2021-11-05,15:20:04
Forum Reply,L11,609023,2021-11-05,15:20:04
Forum Reply,L11,740971,2021-11-05,15:20:04
Forum Reply,L11,917119,2021-11-05,15:20:04
Forum Reply,L11,958341,2021-11-05,15:20:04
Forum Reply,L11,768899,2021-11-05,15:20:04
Forum Reply,L11,628709,2021-11-05,15:20:04
Forum Reply,L11,911469,2021-11-05,15:20:04
Forum Reply,L11,268679,2021-11-05,15:20:04
Forum Reply,L11,53783,2021-11-05,15:20:04
Forum Reply,L11,218033,2021-11-05,15:20:04
Forum Reply,L11,186291,2021-11-05,15:20:05
Forum Reply,L11,524098,2021-11-05,15:20:05
Forum Reply,L11,438692,2021-11-05,15:20:05
Forum Reply,L11,934474,2021-11-05,15:20:05
Forum Reply,L11,884132,2021-11-05,15:20:05
Forum Reply,L11,743010,2021-11-05,15:20:05
Forum Reply,L11,199368,2021-11-05,15:20:05
Forum Reply,L11,607980,2021-11-05,15:20:05
Forum Reply,L11,163690,2021-11-05,15:20:05
Forum Reply,L11,891539,2021-11-05,15:20:05
Forum Reply,L11,391799,2021-11-05,15:20:05
Forum Reply,L11,402538,2021-11-05,15:20:05
Forum Reply,L11,910501,2021-11-05,15:20:05
Forum Reply,L11,712312,2021-11-05,15:20:05
Forum Reply,L11,921075,2021-11-05,15:20:05
Forum Reply,L11,521479,2021-11-05,15:20:05
Forum Reply,L11,625770,2021-11-05,15:20:05
Forum Reply,L11,903806,2021-11-05,15:20:05
Forum Reply,L11,263046,2021-11-05,15:20:05
Forum Reply,L11,930130,2021-11-05,15:20:05
Forum Reply,L11,71741,2021-11-05,15:20:05
Forum Reply,L11,178784,2021-11-05,15:20:05
Forum Reply,L11,293451,2021-11-05,15:20:05
Forum Reply,L11,381373,2021-11-05,15:20:05
Forum Reply,L11,826371,2021-11-05,15:20:05
Forum Reply,L11,22455,2021-11-05,15:20:05
Forum Reply,L11,159345,2021-11-05,15:20:05
Forum Reply,L11,692960,2021-11-05,15:20:05
Forum Reply,L11,30132,2021-11-05,15:20:05
Forum Reply,L11,784953,2021-11-05,15:20:05
Forum Reply,L11,246082,2021-11-05,15:20:05
Forum Reply,L11,235267,2021-11-05,15:20:05
Forum Reply,L11,578164,2021-11-05,15:20:05
Forum Reply,L11,314976,2021-11-05,15:20:05
Forum Reply,L11,613876,2021-11-05,15:20:05
Forum Reply,L11,633203,2021-11-05,15:20:05
Forum Reply,L11,690643,2021-11-05,15:20:05
Forum Reply,L11,602359,2021-11-05,15:20:05
Forum Reply,L11,132976,2021-11-05,15:20:05
Forum Reply,L11,322809,2021-11-05,15:20:05
Forum Reply,L11,160050,2021-11-05,15:20:05
Forum Reply,L11,527072,2021-11-05,15:20:05
Forum Reply,L11,222448,2021-11-05,15:20:05
Forum Reply,L11,459240,2021-11-05,15:20:05
Forum Reply,L11,842398,2021-11-05,15:20:05
Forum Reply,L11,427765,2021-11-05,15:20:05
Forum Reply,L11,394711,2021-11-05,15:20:05
Forum Reply,L11,427085,2021-11-05,15:20:05
Forum Reply,L11,156979,2021-11-05,15:20:05
Forum Reply,L11,193523,2021-11-05,15:20:06
Forum Reply,L11,757917,2021-11-05,15:20:06
Forum Reply,L11,256470,2021-11-05,15:20:06
Forum Reply,L11,160262,2021-11-05,15:20:06
Forum Reply,L11,205891,2021-11-05,15:20:06
Forum Reply,L11,57967,2021-11-05,15:20:06
Forum Reply,L11,245173,2021-11-05,15:20:06
Forum Reply,L11,75596,2021-11-05,15:20:06
Forum Reply,L11,199945,2021-11-05,15:20:06
Forum Reply,L11,662026,2021-11-05,15:23:37
Forum Reply,L11,88898,2021-11-05,15:23:37
Forum Reply,L11,322809,2021-11-05,15:23:37
Forum Reply,L11,63129,2021-11-05,15:23:37
Forum Reply,L11,958341,2021-11-05,15:23:37
Forum Reply,L11,268679,2021-11-05,15:23:37
Forum Reply,L11,958143,2021-11-05,15:23:37
Forum Reply,L11,983325,2021-11-05,15:23:37
Forum Reply,L11,638205,2021-11-05,15:23:37
Forum Reply,L11,263673,2021-11-05,15:23:37
Forum Reply,L11,165233,2021-11-05,15:23:37
Forum Reply,L11,993307,2021-11-05,15:23:37
Forum Reply,L11,869849,2021-11-05,15:23:37
Forum Reply,L11,336220,2021-11-05,15:23:37
Forum Reply,L11,199368,2021-11-05,15:23:37
Forum Reply,L11,668103,2021-11-05,15:23:37
Forum Reply,L11,218033,2021-11-05,15:23:37
Forum Reply,L11,268330,2021-11-05,15:23:37
Forum Reply,L11,515615,2021-11-05,15:23:37
Forum Reply,L11,72138,2021-11-05,15:23:37
Forum Reply,L11,53783,2021-11-05,15:23:37
Forum Reply,L11,163690,2021-11-05,15:23:37
Forum Reply,L11,521479,2021-11-05,15:23:37
Forum Reply,L11,923952,2021-11-05,15:23:37
Forum Reply,L11,468904,2021-11-05,15:23:37
Forum Reply,L11,299845,2021-11-05,15:23:37
Forum Reply,L11,550383,2021-11-05,15:23:37
Forum Reply,L11,903753,2021-11-05,15:23:37
Forum Reply,L11,391799,2021-11-05,15:23:37
Forum Reply,L11,911469,2021-11-05,15:23:37
Forum Reply,L11,10269,2021-11-05,15:23:37
Forum Reply,L11,63796,2021-11-05,15:23:37
Forum Reply,L11,593331,2021-11-05,15:23:37
Forum Reply,L11,433605,2021-11-05,15:23:37
Forum Reply,L11,91855,2021-11-05,15:23:37
Forum Reply,L11,609023,2021-11-05,15:23:37
Forum Reply,L11,891539,2021-11-05,15:23:37
Forum Reply,L11,293451,2021-11-05,15:23:37
Forum Reply,L11,160262,2021-11-05,15:23:38
Forum Reply,L11,826371,2021-11-05,15:23:38
Forum Reply,L11,222448,2021-11-05,15:23:38
Forum Reply,L11,30132,2021-11-05,15:23:38
Forum Reply,L11,132976,2021-11-05,15:23:38
Forum Reply,L11,402538,2021-11-05,15:23:38
Forum Reply,L11,57967,2021-11-05,15:23:38
Forum Reply,L11,199945,2021-11-05,15:23:38
Forum Reply,L11,921075,2021-11-05,15:23:38
Forum Reply,L11,930130,2021-11-05,15:23:38
Forum Reply,L11,178784,2021-11-05,15:23:38
Forum Reply,L11,193523,2021-11-05,15:23:38
Forum Reply,L11,71741,2021-11-05,15:23:38
Forum Reply,L11,381373,2021-11-05,15:23:38
Forum Reply,L11,417801,2021-11-05,15:23:38
Forum Reply,L11,224655,2021-11-05,15:23:38
Forum Reply,L11,740971,2021-11-05,15:23:38
Forum Reply,L11,625770,2021-11-05,15:23:38
Forum Reply,L11,524098,2021-11-05,15:23:38
Forum Reply,L11,743010,2021-11-05,15:23:38
Forum Reply,L11,917119,2021-11-05,15:23:38
Forum Reply,L11,527072,2021-11-05,15:23:38
Forum Reply,L11,602359,2021-11-05,15:23:38
Forum Reply,L11,578164,2021-11-05,15:23:38
Forum Reply,L11,212834,2021-11-05,15:23:38
Forum Reply,L11,757917,2021-11-05,15:23:38
Forum Reply,L11,903806,2021-11-05,15:23:38
Forum Reply,L11,692960,2021-11-05,15:23:38
Forum Reply,L11,256470,2021-11-05,15:23:38
Forum Reply,L11,394711,2021-11-05,15:23:38
